content/country,content/application_id,content/date,content/rating,content/title,content/body,content/body_length,content/vote_count,content/vote_sum,content/is_edited,content/id,content/author/name,content/author/type,content/author/id,content/response/date,content/response/id,content/response/body,content/sort_score/most_positive,content/sort_score/most_recent,content/sort_score/most_useful,content/sort_score/most_critical
us,634598719,2019-09-17T18:55:24Z,2,Did not provide services paid for,"While, the concept of Noom is pretty good, the app is not user-friendly except for daily activities. Only available contact with a Noom ‘coach’ is available; and conversation, although promised on a daily basis, is sporadic (once a week)at best. I had an issue with not receiving the meal plan and exercise plan - buyer beware -  this is an add-on $$ at sign-up. When I inquired on how to receive a refund for the plan I didn’t receive from my ‘coach’, the only thing I received was a link to cancel my membership.  Since I could not find any alternative contact information, that’s just what I did, still not having received the meal plan/ exercise plan that I paid for up front. 
FYI: Noom makes you wait until your free trial period is over before setting you up with full access to the program - there’s no real way to understand if the program is a fit for you until after you pay the full fee.  Sure, food logging and step counting is great, and there are some recipes in the app. And daily information, but this isn’t really anything that can’t be found outside the app.  There’s no real taste of the program until you pay the joining fee.  I’m disappointed in the free trial that only showed me that I would need 10-15 minutes a day (plus time to log each meal) to read through daily lessons and complete tasks.  Not hooked enough to shell out $150+ to find out if it’s a program I would stick to long term.",1415,17,15,false,4796775486,aridge50325,Customers,28832936,2019-09-18T17:01:13+00:00,10751522,So sorry that you did not have the best experience with Noom! We would love to know what went wrong here. Do you mind reaching out to us with your Noom account email at reviewsupport@noom.com regarding this? Thanks!,,1569344418,1672890700,
us,634598719,2022-03-29T15:18:49Z,5,"Thorough, effective approach to lifestyle change","Noom uses a very intentional and effective approach to weight loss and lifestyle change. The baseline principle is straightforward: you have to track everything you eat and get active to lose weight. That part really isn’t in doubt or debatable. You can restrict calories, carbs, fat, etc. and succeed in losing weight. However, if in your mind there are two distinct periods: the diet, when you are losing weight; and then the post-diet, when you return to eating and exercise habits of before the diet, you’re going to gain all of the weight back and perhaps more.
What is different about Noom is that it does not prohibit specific foods and label them as “bad” or off-limits. Yes, you have to make choices but Noom acknowledges the importance of psychology and developing good habits that are sustainable. Will it work for everyone? No. But not everyone will commit to taking an honest look at their personal habits and make a lifestyle change. Some people will just use it to lose 10 or 15 pounds and then go back to living exactly the way they did before.
But if you want to make a significant change and have tools to track the process and keep yourself on course, I recommend Noom as a way to do that.",1208,0,0,false,8508794632,Speed_379BQ,Customers,237967855,2022-03-30T19:33:44+00:00,28881807,That's what we love to hear! We are so glad that Noom is helping you in your health and wellness journey! We're so proud of you! Keep up the amazing work!,1651069707,1650028850,1672890699,
us,634598719,2019-12-01T02:00:20Z,5,Life Changing! Worth every penny!!,"I started Noom in June of 2019, weighing 165 lbs and wanting to get in shape after recovering from ACL surgery and knew it would be easier if I were thinner. But isn’t that to story of my life. Everything would be easier if I were less heavy. I could move easier, fit in to more clothes and wear what I wanted. Those were things I’ve wanted for years. I’ve been a little overweight since I was about 13 years old. Always about 20/30 lbs more than where I needed to be. I even had someone ask me once when I was in my 20s if I was pregnant, I nearly died. I’ve tried Nutrisystem and Weight Watchers, fad shakes and everything that I could find, but nothing really worked. Until Noom. I learned about my relationship with food. I learned about what I was choosing to eat and why. It changed my entire view about what I can eat and when I should eat it and why I should it. I lost 30 lbs and met my goal in four months. When my subscription automatically renewed, I emailed and asked for a refund, which they provided immediately. I’m now at 135 and maintaining my weight right where I want it to be using the tools I got with Noom. If you are even thinking about wanting to lose weight and change your life, don’t wait! Do it. This is a great program!!",1250,4,2,false,5218864891,Yellowstonemomma,Customers,488416420,,,,1577070620,1575885174,1672890698,
us,634598719,2020-11-23T14:59:29Z,3,Rating would be higher if....,"I debated for several weeks on whether to give this a go. I honestly need more mindset help than anything else so I am enjoying the daily mindset work and the overall content. I am, however, completely disappointed in the food logging piece of this app and since it really is a very important component, it should be a priority in app development. It’s one of the the worst food logging apps I’ve come across. The database is very small, the options for logging are limited (I.e. you can only log portions in 1/4 increments - no option for 1/3’s) and you can’t easily switch from, let’s say breakfast to lunch. You have to complete your entry in one meal, go all the way back out to the home screen, reaccess the log and choose whatever meal you need to change or add to. Noom could greatly enhance their product and overall user experience by integrating with other, more robust food logging apps like My Fitness Pal, or even integrating with the food logging app in Fitbit or other fitness devices. 

Noom also touts red, yellow and green foods, but I haven’t found any actual lists yet. Maybe I can access them on the website, but the app is my go to.  It would make meal and snack planning much easier. 

The rating for this app would be higher if the food logging portion was more robust and user friendly and if I could easily access food lists from the app.",1364,5,4,false,6677387050,TamiD66,Customers,264545175,2020-11-24T22:02:19+00:00,19329769,We understand how frustrating that would be and extend our apologies for your experience.  Our Support Team would love to help you and can be reached at ASreviews@noom.com.,,1606957733,1672890697,
us,634598719,2020-11-07T14:16:58Z,5,"Informative, helpful, habit-transforming","You know you’d like to eat better, feel healthier, sleep better and lose weight. This is a seriously helpful approach and app. Encouragement (not shame). Attitude of abundance (not scarcity or self-denial). Information that facilitates your own choices and strengthens both your knowledge and your confidence in your own will and your own choices. Eat ice cream (in moderation). Have pancakes (again, in moderation). Have a nice steak (maybe a smaller piece - save some for tomorrow and savor the bites!). This app gently informs you and leads you to knew choices that become super easy to make (I used to despise yams but bow eat about 2 per week! Amd who knew that frozen red grapes could be such a delicious, low cal treat?)

The method is great. A few minor complaints about the app itself. It would be great if you could tap a quick add IN THE CORRECT PORTION UNIT for foods you eat regularly. (The default for maple syrup is measured I think in cups and I use half a tablespoon on my oatmeal - tons of scrolling every morning to fix that is annoying). Also, the ability to add other good habits of your own choosing would make this an absolute five star (meditate for 10 minutes, play guitar for half an hour, walk, skip a cigarette, etc).

Minor complaints aside... This is the way to go!!",1296,0,0,false,6618850569,dsrt_dog,Customers,973666672,2020-11-08T20:05:40+00:00,18969200,What an awesome perspective! Thank you for being a part of the Noomily!,1606470947,1605500697,1672890696,
us,634598719,2020-06-22T17:05:04Z,5,Took the plunge,"I had lost weight before and thought I knew how to do it, having gained it all back again. I kept at my previous menu, not realizing that it was written for the Me I was when I was doing all the workouts and needed to maintain the weight I was at. So wouldn’t you know, the scale would never say anything different and I just thought it might be the age playing into my non-budging scale. I half-assedly got on Noom and it did seem pricey at first but you have to realize that it is to keep you accountable. And I needed someone to keep me accountable. The texts are written in a fun, upbeat manner, with a lot of challenges and pop quizzes #NoomNerdslovepopquizzes) and there is a forum for a small group of other Noom participants to share on. Some people are definitely not comfortable doing it because I only see a handful of people who write in the forum all the time. But when people share, it seems to really have an impact. My personal story is a little heavy (pun intended) and people started to share and really get deep. It was a bit cathartic. There is also someone assigned to you who personally takes you through your journey and checks in weekly. At the end of the day, you are investing in yourself so you can decide if you and your health are worth it.",1269,2,2,false,6109025521,Tauromaja,Customers,160634880,2020-06-23T13:04:23+00:00,16170168,"Wow, your dedication is inspiring! Change is not always easy, but you are so worth it! I'm glad to hear that you are enjoying the program Tauromaja, we are honored to be a part of your health journey!",1593840623,1593318119,1672890695,
us,634598719,2020-03-01T14:52:13Z,5,Good as a calorie tracker,"When I first joined I was asked to pick the price to pay that I thought was fair. I picked the max amount. I received a “meal plan” and an “exercise plan” which was minimumly helpful. I was promised two coaches. One introduced herself but never really involved herself with me, the other never did. Most of the messages I got as a paying member were computer generated. The “coach” told me she didn’t work on weekends and asked me what I wanted from her. I don’t know...I told her you’re the coach, tell me how it works... I then requested a different coach and never got one. After complete absence from the coach for about a week, I cancelled. Then I got a computer generated message saying that I could pay another price. So I said why not give it a second chance. I was never given that chance. I was cancelled and the ability to see recipes was removed. All that was left was the tracking calories part. I tried to “take a course”. I filled out the whole questionnaire. At the end of the questionnaire nothing g happened yet I continued to be asked if I wanted to take a course.  Ultimately it was a terrible experience except for the calorie counter. Due solely to my own will power, I reached my weight loss goal in 3 months.",1232,1,1,false,5601989175,Yardconifer,Customers,305370635,2020-03-02T21:15:31+00:00,13815229,We're so sorry to hear you have had a negative experience with Noom.  We would love to make this right! Please reach us at ASreviews@noom.com! ,,1583552099,1672890694,1585623719
us,634598719,2020-06-09T01:37:40Z,2,"Idea is great, content is childish","The idea of Noom is good, but the practice was not all there for me. They say to spend ~10 minutes a day, which is accurate, but they didn’t verify the content was quite childish. They used multiple hashtags for silly things that annoyed me more than taught me. My biggest issues with Noom are the Coach & Food tracking. The coach only spoke to me MAYBE 1 time 5 day’s a week. It didn’t seem like she was interested in getting to know, but instead bringing up how I can handle quarantine/covid/etc. If she asked more sincere questions vs prompted questions, then she would have know I did not have any problems in quarantine as an introvert. The food tracking did not teach you about nutrition AT ALL but instead just calorie counting. They sorted foods into red, yellow, and green based off caloric density, but that did not teach you the macros of each food. They also ask you to step on the scale daily. I was miserable each day stepping in the scale - losing a pound, gaining two back, etc. It took me two months before I brought up with my coach I didn’t want to do this everyday because I felt it was making a negative impact on my. She said it was fine and a lot of Noomers do that.. but it wasn’t even provided to me as an option. Overall, I think it really can work for some people, but based off the price, I would recommend My Fitness Pal.. it’s way cheaper, has more options on food, and doesn’t have the stupid coach.",1430,7,4,false,6052833660,emj101,Customers,26863636,2020-06-19T16:43:39+00:00,16101543,We really appreicate your feedback as we work to make Noom the best it can be.  Our team is always here to help you at ASreviews@Noom.com,,1592014402,1672890693,
us,634598719,2018-10-16T17:11:01Z,5,Worth its weight (pun intended),"I am so grateful to have found Noom! It is technically a weight-loss program, but it is more of a sustainable, life-changing program. It has taught me more about how I think about myself, my relationship with food, the physiological things in my body that impact my choices about eating and helped me be more aware of the environmental influences the influence my choices. Aside from the initial cost, the only investment I have made is my time and attention. I am the mother of seven, working, and finding time for anything as hard. Because of the simplicity/completeness of the app, I don’t feel like I am wasting my time at all. This isn’t something that I will have to be connected to forever because the whole goal is to teach us all how to do it on our own instead of getting us reliant on a program. 
It has been one month and I have lost 10 pounds in a way that feels sustainable, encouraging and supported. In addition to all of the information and help noon provides, I have also been connected to a Noom support group where we help each other and troubleshoot together. It helps us to realize none of us are alone and none of us are perfect, and that is totally OK. I would do it again in a heartbeat and I’m grateful for the investment that I made!",1260,10,4,false,3309178790,Siirilee,Customers,438605042,,,,1545036655,1541430016,1672890692,
us,634598719,2019-10-07T14:59:01Z,2,Evaluate what you want from Noom,"I have over 100lbs to lose and know that dieting doesn’t work and wanted to try something different before taking the first steps towards Bariatric surgery. I’m at the five week mark and I’m not sure this is for me. First, I feel this program is not geared towards people who have 100+ pounds to lose but more so to people who have 15 or 20 pounds to lose. I also don’t like the sporadic contact with your goal specialist. It takes a week to hear back instead of having a conversation in the moment as the program makes it seem. I also am not a fan of the group. I think grouping people by their goals would be so much better. I’m in a group with people who are not massively overweight and it’s hard to be open when people with 15lbs to lose are like “I’m on week 3 and lost 10lbs already!” meanwhile, I’m on week five and I’ve lost 3lbs. It’s so discouraging and makes me wish I could turn the group function off! 

I also don’t like having to weigh in every day. I’ve been taught that this is not a good way to measure weight loss as weight fluctuates due to many factors and weighing in weekly is more accurate for weight loss. Also, as someone who is a recovered and now massively overweight anorexic, daily weighing is so, so triggering and brings back old habits but that’s my own personal hang up. 

Overall, I love the psych tricks and they are helpful but I don’t think the $44 a month is worth it for what I’m getting.",1429,8,5,false,4905126603,yerawizardNiki,Customers,956161413,2019-10-07T20:31:06+00:00,11108703,So sorry that you did not have the best experience with Noom! We would love to know what went wrong here. Do you mind reaching out to us with your Noom account email at reviewsupport@noom.com regarding this? Thanks!,,1570806070,1672890691,
us,634598719,2019-03-08T16:29:13Z,5,Life changing!,"I will start off by honestly saying, yes, this app has it’s issues. That said, I’ve lost over 10 lbs in just 4 weeks and I look and feel better than I have in years! I’m currently wearing a pair of jeans that look brand new but they are over 5 years old because I haven’t been able to fit into them until now! Don’t listen to the negative comments. Those are from people who don’t need to lose weight or are not seriously trying to. I would never in a thousand years diet, but this program is so simple it’s not like dieting at all! No food is “bad” or off limits, instead I’ve learned to master what I eat instead of it controlling my thoughts. I still eat at McDonald’s and Wendy’s and even enjoy a full sugar dessert if I want. It’s all about budgeting your calories each day to make it fit. I never feel hungry. In fact, I’m honestly not as hungry as I was before I started Noom and I enjoy eating now more than I have in years!! If you have always wanted a smaller, healthier you, there is nothing out there like this program to get you there with the minimalistic amount of hassle, I promise you! Stop waiting! You get two weeks free and if you find me on Facebook and msg me, I will send you a link so you can get it for less than $20 a month!",1250,13,12,false,3857556583,JBird7291,Customers,306822434,,,,1553600847,1552827083,1672890690,
us,634598719,2022-10-04T13:33:55Z,3,Good start but here’s things for the developers to work on,"I like the app, it’s helping me stay on food task and think about it from different perspectives. However there are quite a few bugs that I’ve noticed and which are taking away from the experience. 
1. You can lose your progress. I bought a new iPhone and redownloaded the app (old phone was erased when I upgraded) and I lost everything. My course progress, my weight, food and walking stats. I tried “refreshing the app” from the account page, nothing worked. I contacted the support team email and they were no help at all, came back with canned replies that did not solve the issue. 
2. The meal reminders do not come at the right times at all. I was in a different time zone when I first downloaded the app so it’s possible that it messed it up, but that should be an easy fix. Just very off putting to be reminded to eat lunch at 7 am. 
3. For the courses which are audio clips, I often try to read instead by hitting the “Read this lesson” button but there is nothing to read it just skips it and takes me to the pop quiz. 
4. Seems like there understaffing from the Noom guides, I was supposed to be put into a “group” a few days ago but have yet to see anything. But that is understandable and I’m not really in any need for it, just a small miss.",1256,0,0,false,9150400792,grace7will,Customers,1102476187,2022-10-06T00:19:37+00:00,32412564,"Thank you again for taking the time to give us your feedback about your Noom experience, and we apologize for the troubles you have experienced with Noom. Our Support Team would love to help you and can be reached at ASreviews@noom.com.",,1666761917,1672890689,
us,634598719,2022-01-11T22:24:45Z,2,Tried to love it. Uninstalled.,"First, I’ll state the positive. They have great recipe ideas and I love the use of tracking via caloric density.

Okay, what annoyed me. First, scanning is terrible. It is blurry on an iPhone 13 Pro Max when trying to scan. Compared to other apps and it was definitely not my camera. Second, I was offered a deal “after” I signed up for the free trial. Third, I attempted to use the deal after already setting up my trial, but at the end of the process I was guilt tripped into giving a donation. I was told it cost 10 dollars to give me the deal and was asked to donate. I’m okay with this,  but it makes more sense to say “here is a deal for a donation amount of your choice” so I’m not hit with it at the end of the process. Fourthly, the interface is just odd. Logging stuff and checking already logged stuff is too many button inputs. The Analysis button is in a very weird place. If you want to analyze your red, yellow or green food progress. Fifth, some foods were not accurate. Why is white rice less calories per cup than brown rice, but the white rice is flagged as yellow?  ¯\_(ツ)_/¯ 

I say this to help improve the product not to be mean. Hope this stuff is helpful. For the UI stuff, development team should learn some iOS design concepts. Hitting a little x, versus swiping to delete is not as fluid. Should take more advantage of some of the existing Apple capabilities in Xcode.",1396,1,1,false,8230035485,Gernatch,Customers,149726907,2022-01-13T05:05:03+00:00,27411960,We appreciate your feedback! We're always available at ASreviews@noom.com if you'd like to share more.,,1642644110,1672890688,
us,634598719,2019-03-13T16:14:48Z,5,Really like this program!!,"I am really enjoying this program!  I do believe (after 4 weeks of putting this into practice) that I am on the way to changing my eating habits.  The science of what we eat, why we eat, when we eat, how we eat is put into easy to read (and easily digested 😉) short articles.  There is online group support as well as an individual goal coach.  You are challenged to try something new, whether it be a form of exercise, a new food, or mostly, the way you think about food.  Logging your food is easy and informative.  Calories are counted but the major focus is on what fuels your body and leaves you satisfied.  Noom synchs with my Fitbit and counts my steps.  I would have given it a 5, but there are a few things that could be improved a little (had trouble at first with synching my Fitbit, group “threads” are sometimes hard to follow - probably more to do with us not understanding exactly how a thread works - the ability to copy and paste a recipe from another site to determine how this enters into the food log.  I have lost about 8 of the 30 pounds I plan to lose.  I list this benefit last because, even though my original goal was to lose weight, I think the greatest benefit is how it has changed my thinking and eating.",1234,1,0,false,3877122602,SBL1951,Customers,21582525,,,,1553932707,1553999191,1672890687,
us,634598719,2020-10-16T16:12:27Z,5,Game changer,"I came to the realization that my weight struggles were emotional/psychological. I’m a smart girl that was in great shape for most of my life and then changed my lifestyle. These changes resulted in a roughly 50 pound weight gain that I tried to address for ten years. Everything I started to do to lose this weight,I’d give up on 3 weeks in. I kept seeing the NOOM ads on Instagram and even took the questionnaire once, only to not commit by plunking down money. I just figured it was yet another attempt I’d fail at. But the ads kept popping up...and they never annoyed me. The one video with a girl easily zipping up her jeans really got to me. I have so many cool jeans just sitting and rotting in a drawer.  My self esteem had never been lower and it affected EVERYTHING in my life. My back hurt. My fingers ached. Finally I just signed up one day. I told my husband something like ‘I have a feeling this might help me’.  And it has. Tremendously. I went head straight into doing NOOM in a perfectly imperfect way. I just can’t say enough about my experience with this little app. I do think you have to want to dive in, get deeply honest and go through being a little discombobulated till you carve out a new lifestyle. That’s exactly what I’m determined to do.  Highly HIGHLY recommend.",1293,0,0,false,6541644129,Chelimom,Customers,125861437,2020-10-18T07:05:03+00:00,18543780,"Thank you so much for sharing your success with us! We're so proud to have been a part of your journey, and so excited to be a part of your lifestyle change! Thank you for being a part of what makes Noom so great!",1604211855,1603592501,1672890686,
us,634598719,2021-12-07T14:20:10Z,4,Overall great program until you stop paying,"I paid for a 6 month subscription and lost 30 pounds. It taught me how I should be eating to get to my preferred weight. The group coach and guide were marginally helpful to me; I don’t really like a whole lot of rah rah stuff. The daily lessons were mostly very helpful; most of it is geared towards people who work full time and have lots going on. I would love to see more help for those of us who are home more often. My problem is not grazing in the break room.
I would have given 5 stars up until this morning. I did not renew my subscription last month because the lessons had become too time consuming, too much writing. I wasn’t doing any of it and thought why keep paying for something I’m not doing. I was told I would have access to all my previous lessons (yes, but only if I tapped back 200 times).  Ultimately, all the material that I paid for was essentially gone. 
Yesterday, I naively installed the latest update and it erased my progress. What is the point in making us proud of our progress if you take it away? Support was a joke. 
This morning made me feel like giving them one star, but I have lost 30 pounds. Great for that but don’t trust them not to pull the rug out from under you.",1208,1,1,false,8104780640,JuliaM573,Customers,193340008,2021-12-08T19:28:39+00:00,26721207,We are sorry to hear that you're disappointed with Noom! Our Support Team would love to do all they can to help! Remember - you can always reach us at ASreviews@noom.com if you need anything.,,1640510970,1672890685,
us,634598719,2021-11-25T22:05:07Z,3,"Scam interactions, broken calorie counter, lousy curriculum","It is hard to understate how cloying, juvenile, and patronizing the writing in Noom’s program is. If you have a rudimentary knowledge of nutrition and the slightest bit of self esteem, there is not much here worth paying money for. The personalized “coaches” are something between an AI chat bot and an intern copy pasting prewritten content - like talking to a pull string doll. The groups are dull. The daily hectoring to read the insipid curriculum or weigh in is just a hassle to boost metrics. The calorie counter was pretty slick, until they broke it on Thanksgiving week 2021, and it now completely ignores exercise calories from Apple Health. The database is no better than the competition - user-built and full of errors. The weight graph is nice, but Apple Health does that, and it doesn’t taunt you with unrealistic (and unhealthy) projections. I lost 55 lbs during my year-long stint with the app, but it wasn’t because of any particular Noom magic. Any calorie counting app can do this for you without treating you like a none-too-bright child. I am now in a post-program maintenance phase, and the app keeps harassing me to sign up for another stint. It’s has also started performing extremely poorly, taking forever to load or acknowledge input. I’ve stayed with the app out of habit and inertia, but it’s time to move on.",1337,2,2,false,8062983559,chooseymomschoose,Customers,240242047,2021-11-27T15:20:18+00:00,26507964,"We're so sorry to hear that you've been experiencing trouble and you're disappointed with Noom. Our priority is to ensure that you have an ideal experience, always, and we are sad to hear that we have fallen short. Please let us know how we can make things right by sending us a quick message at ASreviews@noom.com. We'll do all we can to help.",,1639130317,1672890684,1642391568
us,634598719,2020-10-02T14:50:02Z,5,“This time will be different!”,"I normally do not write reviews but after starting NOOM there was no way I could resist spreading the word about how great this program is! I have tried everything under the sun to lose weight(weight loss pills, meal prep, multiple types of dieting, etc.) and I could NOT lose the weight and keep it off. With NOOM I have finally found a custom plan specifically for me that is genuinely helping me lose weight. Although my journey has just begun in one weeks time I have lost 9lbs since my first weigh in! This. Is. Working. The psychology behind over-eating, the calorie budget, the courses; I can go on and on about all of the great ways NOOM has completely turned my eating habits upside down and how I am actually loosing weight. I am thoroughly optimistic that by the end of this program I will not only  have reached my target weight but I will have achieved a complete lifestyle change! I implore anyone reading my review: If you have struggled like I have for YEARS trying to lose weight, if you are tired of yo-yo dieting and not being able to keep the weight off, please choose NOOM. I am not a spokesperson and you may have heard some of these claims with other products or programs but this is real. Good luck! I’ll keep you posted on my progress!",1260,0,0,false,6492423090,MsCiaraF💋,Customers,982943118,2020-10-04T18:39:46+00:00,18260164,"We love to hear that you're finding success with the program, Ciara! Keep up the great work and we look forward to more updates along your journey! 🧡",1602812577,1602122203,1672890683,
us,634598719,2021-02-17T16:03:05Z,5,Easy to Use,"The app is informative, educational, and easy to use. I think it could use some tweaks in regards to logging foods (more units of measure (e.g. thirds) and having consistent units of measure for all foods (some have multiple units and others only one or two)), making it easier to log when you have a custom dish (for breaking it out into the three different food color types), and having the ability to comment and rate the recipes that they have on the app (love that when you use a recipe that’s listed you can automatically log it into one of your meals). I also love that you can scan the barcode on packages to help log foods. There’s a good number of exercises listed that you can track. If your exercise isn’t listed you can select “custom” and it will list it as such but I wish there were more to choose from. Currently you can only see water intake or steps taken for the day. It would be nice to see the trend over time (for the week, month, etc.) You can log your weight daily and it is shown over time. It also projects a possible week into the future when you will hit your goal which is nice. Overall I’m very happy with the app and would give it a 4.75.",1170,0,0,false,7005886358,anonymoust21,Customers,22917805,2021-02-18T19:28:51+00:00,21147242,"We’re glad that you’re enjoying what Noom has to offer, and your honest feedback here is appreciated! Keep on Noomin’!",1614392265,1614073848,1672890682,
us,634598719,2019-02-03T18:29:34Z,2,So many issues so far :/,"t the app has so many glitches. 

Let’s start at step one: sign up. My sign up just DID NOT WORK. I downloaded the app, signed up, then went to log in. It didn’t work. Kept saying my password was wrong. My password was not wrong. I reset it multiple times to no avail. Contacted customer service, who again advised me to reset the password. Then customer service insisted the only solution is I provide a new email address. I did this, got the app up and running — only to realize five days later the lauded “group” feature was totally missing. Then I realized when the updated my email address they put me in the healthy weight program instead of the diabetes prevention program I signed up for! A day or so later I realize the coach only infrequently interacts. Then I reach out to customer service again to get help and answers. Twenty four hours later, I’ve received zero response. My seven day trial — which I only got five days because I could not log in, expires tomorrow. I think I have to quit before the trial ends because I don’t want to pay for an expensive and non functional app with poor customer support. I’m disappointed. 

I want to love this app. I love the theory. I’ve tried everything, literally, in the past. I just want to be healthy. I know it will take a slow change of mindset and lifestyle. Noom seems to have many of those bases covered. If only it actually worked as advertised.",1408,13,10,false,3729526161,Twister J,Customers,167027472,,,,,1549785067,1672890681,
us,634598719,2022-01-07T23:29:23Z,2,Discouraging,"I was so excited to start my weight loss journey. Told my work that I wanted to try this new adventure and that I needed about 30 minutes to an hour to make my first appointment. I waited in the waiting room for my appointment, it was at 5:40, I got there at 5:32 . I did my microphone check and video check before it was even my appointment. I waited until 5:48 for her to connect. Once she did connect I couldn’t hear her. She messaged me I needed to make sure that my phone was on speaker. I checked all of my volume settings. As I went to go back to the page, I accidentally disconnected the call. I immediately logged back into the call to find that she was off-line. I kept refreshing my emails hoping I would get a response or a new invite, nothing. I messaged into support.I let them know of the technical difficulties and wanted to know if I was still being charged for the co-pay for the appointment because of everything that had just occurred. They then proceeded to tell me that I would be receiving an email addressing all of my concerns. I was really excited to see if this system would work for me. 
I feel like if they had the appointment directly through the app (instead of an email link) it would make communicating to future noomers easier . Maybe the provider wasn’t given the proper information to make contact with me to continue the appointment.",1370,0,0,false,8215812470,abronz,Customers,296980869,2022-01-10T16:08:01+00:00,27353009,"We're so sorry this happened to you! If you need any assistance getting set up with another appointment, please feel free to contact GPSreviews@noom.com. We are happy to help!",,1642148215,1672890680,
us,634598719,2021-11-03T22:18:57Z,3,"Costs unclear, lacks good customer service","I lost so much weight (over 65 pounds) using Noom the first go-round and I was hooked and happy but after an app update it shut me out and I was like a junkie needing a daily Noom fix with no assistance from customer assistance. It was horrid and I had to go cold turkey without my group or texting coach. A number of months later I forgave Noom and rejoined but there was another snag that stopped my account. So disappointing and frustrating! Also, when I was on the good roll, I would recommend Noom to everyone but I could never tell them how much it cost because it was not clear even to me. I think it turned out to be about $50 a month payable up front in 3 or 4 month increments but I really don’t even know. And canceling was hard. I couldn’t just stop it, plus it was paid in advance. I had to seek permission of sorts through a note to the coach and then some other email requests over time. Once they fix the lack of customer service and the lack of cost transparency I’ll come back for maintenance because it really is effective to ease you down as many sizes as you want to go in a very positive and healthy way. I loved the fast food logging, the daily weigh-ins to confirm the weight drops, the cute daily reads, and I liked reading the group chats for inspiration and tips.",1290,1,1,false,7985870606,Lesliemak,Customers,154777997,2021-11-05T03:43:57+00:00,26091070,We are so sorry to hear you’ve had a negative experience. We would love to make this right and can be reached at ASreviews@noom.com!,,1637411813,1672890679,
us,634598719,2020-05-28T19:25:29Z,2,"Good idea but if you’re wanting personalization, you’re not going to get it.","So I was really excited to try out Noom. I started in May, and had my first contact from my personal coach. It seemed interesting and I loved the daily reads and quizzes. I was also excited for the group coaching too. I ended up pay for one month but cancelling right before renewing. The thing is, I noticed the personal coach seemed very generic. They seemed human, but I never got answers when I responded. Another week would go by, and instead of replying to me, she said something else about the goals and plan. May 8th rolled around and I still wasn’t in a group. I sent a message to my personal coach answering the questions she asked me about my plan. A week later and no response. I thought “oh well” and continued the daily log in, weigh in and reading the articles they provided. However, By May 23rd I still hadn’t heard from my personal coach and still wasn’t in a group. It was boring and everything I was doing, I could just do on my Fitbit app. So I cancelled the renewal. On May 27th was when I got a response from my personal coach. Not even addressing what I said prior just saying “oh gosh I can’t believe I missed your message”. She asked me if I had any questions and I replied but she still didn’t respond. This felt like a waste of money. Best to use the free version and not the payment one. I was really looking forward to the personalized experience.",1377,3,3,false,6006185080,Halhachi,Customers,106736651,2020-06-08T20:59:39+00:00,15858347,We're so sorry to hear you're not satisfied with Noom! Please reach us at ASreviews@noom.com so we can help ASAP!,,1591131591,1672890678,
us,634598719,2022-08-12T03:46:05Z,3,"Ok, not great","The Noom program is a good one and I applaud their approach to food.  But their app is a bit behind others.  The biggest day to day problem I have is with their inconsistent link to Garmin.  For weigh-ins everything is fine and it’s scary how quickly the app ‘knows’ my weight from my electronic Garmin scale.  For steps I linked Noom to Garmin but it’s very buggy.  First, the steps show up with a huge lag, even though my steps are updated correctly and quickly in Garmin Connect.   It is sometimes hours and I am never sure if all of my steps for the day have been updated before the clock turns over to a new day.  Second, when the steps do feed into Noom they do not show on the apps summary page but so show up when you drill down in the specific steps page.   Finally, it would be nice if Garmin activities would feed into the app.   I find myself manually adding cycling, hiking, etc activities into Noom. And even when I do fill in the distances and times, Noom WAY overestimates my calories burned compared to Garmin to the point of being ridiculous.  I’d like Noom to be able to import all of my activity data like other apps do.  Until then the app is just a basic (and not state of the art) food log.  Is having access to the ‘lessons’ worth the hassle of using the app?  I am not sure yet.",1303,1,1,false,8969751341,Kmooreiii,Customers,35809210,2022-08-13T12:06:38+00:00,31440732,"We're sorry to hear that you're experiencing some trouble with your Garmin steps connecting to Noom and we genuinely appreciate your feedback regarding what you'd like to see improved. We'd love the chance to assist you, would you mind emailing us at ASreviews@noom.com? Thank you!",,1662221643,1672890677,
